map_key,feature_id,feature_type,feature_class,sequence,easting_m,northing_m,source_status
point_alpha_corridor,365,river,2,20,566523.151,5624333.951,draft
point_alpha_corridor,365,river,2,21,566547.721,5624375.758,draft
point_alpha_corridor,365,river,2,22,566587.849,5624433.769,draft
point_alpha_corridor,365,river,2,23,566634.588,5624479.204,draft
point_alpha_corridor,365,river,2,24,566678.215,5624521.398,draft
point_alpha_corridor,365,river,2,25,566696.929,5624551.557,draft
point_alpha_corridor,366,river,2,0,569164.155,5613490.935,draft
point_alpha_corridor,366,river,2,1,569105.08,5613531.504,draft
point_alpha_corridor,366,river,2,2,569070.242,5613551.98,draft
point_alpha_corridor,366,river,2,3,569019.953,5613550.959,draft
point_alpha_corridor,366,river,2,4,568977.765,5613542.159,draft
point_alpha_corridor,366,river,2,5,568932.985,5613530.658,draft
point_alpha_corridor,366,river,2,6,568890.475,5613537.738,draft
point_alpha_corridor,366,river,2,7,568860.769,5613566.262,draft
point_alpha_corridor,366,river,2,8,568849.214,5613613.689,draft
point_alpha_corridor,366,river,2,9,568850.786,5613666.679,draft
point_alpha_corridor,366,river,2,10,568844.31,5613724.801,draft
point_alpha_corridor,366,river,2,11,568824.6,5613782.654,draft
point_alpha_corridor,366,river,2,12,568772.733,5613859.018,draft
point_alpha_corridor,366,river,2,13,568608.862,5614091.062,draft
point_alpha_corridor,366,river,2,14,568592.501,5614156.029,draft
point_alpha_corridor,366,river,2,15,568590.867,5614236.492,draft
point_alpha_corridor,366,river,2,16,568597.703,5614317.127,draft
point_alpha_corridor,366,river,2,17,568577.571,5614369.675,draft
point_alpha_corridor,367,river,1,0,572593.17,5624357.955,draft
point_alpha_corridor,367,river,1,1,572421.974,5624338.589,draft
point_alpha_corridor,367,river,1,2,572196.333,5624340.358,draft
point_alpha_corridor,367,river,1,3,572119.783,5624354.69,draft
point_alpha_corridor,367,river,1,4,572049.259,5624385.032,draft
point_alpha_corridor,367,river,1,5,571962.407,5624437.285,draft
point_alpha_corridor,367,river,1,6,571872.373,5624489.474,draft
point_alpha_corridor,367,river,1,7,571862.482,5624496.828,draft
point_alpha_corridor,367,river,1,8,571721.072,5624601.929,draft
point_alpha_corridor,367,river,1,9,571585.238,5624702.888,draft
point_alpha_corridor,367,river,1,10,571543.239,5624736.987,draft
point_alpha_corridor,367,river,1,11,571494.047,5624812.248,draft
point_alpha_corridor,367,river,1,12,571442.13,5624865.21,draft
point_alpha_corridor,367,river,1,13,571390.599,5624899.118,draft
point_alpha_corridor,367,river,1,14,571297.78,5624932.184,draft
point_alpha_corridor,367,river,1,15,571221.165,5624949.693,draft
point_alpha_corridor,367,river,1,16,571169.764,5624977.245,draft
point_alpha_corridor,367,river,1,17,571117.846,5625030.206,draft
point_alpha_corridor,367,river,1,18,570821.064,5625405.479,draft
point_alpha_corridor,367,river,1,19,570785.222,5625449.236,draft
point_alpha_corridor,367,river,1,20,570771.42,5625502.972,draft
point_alpha_corridor,367,river,1,21,570715.372,5625759.212,draft
point_alpha_corridor,367,river,1,22,570714.404,5625806.855,draft
point_alpha_corridor,367,river,1,23,570713.306,5625860.851,draft
point_alpha_corridor,367,river,1,24,570718.328,5626239.079,draft
point_alpha_corridor,367,river,1,25,570735.449,5626334.752,draft
point_alpha_corridor,367,river,1,26,570752.828,5626417.722,draft
point_alpha_corridor,367,river,1,27,570771.995,5626488.52,draft
point_alpha_corridor,367,river,1,28,570763.084,5626584.601,draft
point_alpha_corridor,367,river,1,29,570748.289,5626661.091,draft
point_alpha_corridor,367,river,1,30,570733.603,5626732.287,draft
point_alpha_corridor,367,river,1,31,570725.093,5626820.999,draft
point_alpha_corridor,367,river,1,32,570734.7,5626938.848,draft
point_alpha_corridor,367,river,1,33,570754.422,5627010.743,draft
point_alpha_corridor,367,river,1,34,570758.209,5627084.963,draft
point_alpha_corridor,367,river,1,35,570738.498,5627142.817,draft
point_alpha_corridor,367,river,1,36,570702.797,5627205.642,draft
point_alpha_corridor,367,river,1,37,570602.004,5627312.89,draft
point_alpha_corridor,367,river,1,38,570566.868,5627468.815,draft
point_alpha_corridor,367,river,1,39,570558.003,5627508.151,draft
point_alpha_corridor,367,river,1,40,570517.388,5627599.064,draft
point_alpha_corridor,367,river,1,41,570513.235,5627673.122,draft
point_alpha_corridor,367,river,1,42,570535.711,5627739.777,draft
point_alpha_corridor,367,river,1,43,570552.463,5627827.5,draft
point_alpha_corridor,367,river,1,44,570528.983,5627901.874,draft
point_alpha_corridor,367,river,1,45,570545.413,5628168.477,draft
point_alpha_corridor,367,river,1,46,570607.495,5628370.983,draft
point_alpha_corridor,367,river,1,47,570619.707,5628421.542,draft
point_alpha_corridor,367,river,1,48,570626.142,5628501.575,draft
point_alpha_corridor,367,river,1,49,570635.492,5628562.668,draft
point_alpha_corridor,367,river,1,50,570655.699,5628610.741,draft
point_alpha_corridor,367,river,1,51,570710.368,5628656.868,draft
point_alpha_corridor,367,river,1,52,570789.127,5628690.244,draft
point_alpha_corridor,367,river,1,53,570867.672,5628734.208,draft
point_alpha_corridor,367,river,1,54,570924.988,5628780.389,draft
point_alpha_corridor,367,river,1,55,570979.442,5628837.102,draft
point_alpha_corridor,367,river,1,56,571089.544,5629022.049,draft
point_alpha_corridor,367,river,1,57,571264.687,5629263.925,draft
point_alpha_corridor,367,river,1,58,571328.598,5629376.438,draft
point_alpha_corridor,367,river,1,59,571356.745,5629424.674,draft
point_alpha_corridor,367,river,1,60,571391.218,5629552.476,draft
point_alpha_corridor,367,river,1,61,571412.09,5629828.287,draft
point_alpha_corridor,367,river,1,62,571436.299,5629939.993,draft
point_alpha_corridor,367,river,1,63,571477.256,5630055.879,draft
point_alpha_corridor,368,river,1,0,574321.245,5623408.309,draft
point_alpha_corridor,368,river,1,1,574377.576,5623443.48,draft
point_alpha_corridor,368,river,1,2,574425.167,5623465.464,draft
point_alpha_corridor,368,river,1,3,574491.705,5623490.835,draft
point_alpha_corridor,368,river,1,4,574542.217,5623516.881,draft
point_alpha_corridor,368,river,1,5,574572.741,5623541.52,draft
point_alpha_corridor,368,river,1,6,574599.263,5623566.078,draft
point_alpha_corridor,368,river,1,7,574619.641,5623597.517,draft
point_alpha_corridor,368,river,1,8,574676.521,5623702.638,draft
point_alpha_corridor,368,river,1,9,574728.114,5623769.885,draft
point_alpha_corridor,368,river,1,10,574790.294,5623837.347,draft
point_alpha_corridor,368,river,1,11,574839.724,5623880.718,draft
point_alpha_corridor,368,river,1,12,574883.43,5623945.157,draft
point_alpha_corridor,368,river,1,13,574919.142,5624012.081,draft
point_alpha_corridor,368,river,1,14,574976.405,5624060.908,draft
point_alpha_corridor,368,river,1,15,575028.374,5624109.627,draft
point_alpha_corridor,368,river,1,16,575058.792,5624176.443,draft
point_alpha_corridor,368,river,1,17,575067.82,5624253.417,draft
point_alpha_corridor,368,river,1,18,575042.492,5624327.045,draft
point_alpha_corridor,368,river,1,19,574996.582,5624371.128,draft
point_alpha_corridor,368,river,1,20,574950.725,5624412.563,draft
point_alpha_corridor,368,river,1,21,574946.787,5624476.034,draft
point_alpha_corridor,368,river,1,22,574977.635,5624521.676,draft
point_alpha_corridor,368,river,1,23,575029.981,5624551.867,draft
point_alpha_corridor,368,river,1,24,575066.123,5624597.617,draft
point_alpha_corridor,368,river,1,25,575099.671,5624640.666,draft
point_alpha_corridor,368,river,1,26,575143.861,5624681.283,draft
point_alpha_corridor,368,river,1,27,575166.715,5624729.41,draft
point_alpha_corridor,368,river,1,28,575165.424,5624792.935,draft
point_alpha_corridor,368,river,1,29,575143.174,5624845.442,draft
point_alpha_corridor,368,river,1,30,575102.826,5624876.397,draft
point_alpha_corridor,368,river,1,31,575040.496,5624946.626,draft
point_alpha_corridor,368,river,1,32,574991.669,5625003.889,draft
point_alpha_corridor,368,river,1,33,574979.791,5625067.198,draft
point_alpha_corridor,368,river,1,34,574978.285,5625141.31,draft
point_alpha_corridor,368,river,1,35,574984.774,5625212.937,draft
point_alpha_corridor,368,river,1,36,575017.946,5625274.514,draft
point_alpha_corridor,368,river,1,37,575064.514,5625328.419,draft
point_alpha_corridor,368,river,1,38,575108.65,5625371.683,draft
point_alpha_corridor,368,river,1,39,575123.724,5625411.709,draft
point_alpha_corridor,368,river,1,40,575148.562,5625444.729,draft
point_alpha_corridor,368,river,1,41,575143.345,5625493.351,draft
point_alpha_corridor,368,river,1,42,575122.78,5625553.711,draft
point_alpha_corridor,368,river,1,43,575053.895,5625680.774,draft
point_alpha_corridor,368,river,1,44,575018.142,5625740.825,draft
point_alpha_corridor,368,river,1,45,575003.408,5625786.109,draft
point_alpha_corridor,368,river,1,46,574995.018,5625859.149,draft
point_alpha_corridor,368,river,1,47,574977.641,5625966.538,draft
point_alpha_corridor,368,river,1,48,574952.569,5626044.764,draft
point_alpha_corridor,368,river,1,49,574902.588,5626125.246,draft
point_alpha_corridor,368,river,1,50,574810.454,5626240.785,draft
point_alpha_corridor,368,river,1,51,574776.306,5626289.819,draft
point_alpha_corridor,368,river,1,52,574759.912,5626348.882,draft
point_alpha_corridor,368,river,1,53,574761.841,5626410.579,draft
point_alpha_corridor,368,river,1,54,574800.576,5626459.029,draft
point_alpha_corridor,368,river,1,55,574815.489,5626506.995,draft
point_alpha_corridor,368,river,1,56,574800.964,5626570.251,draft
point_alpha_corridor,368,river,1,57,574763.262,5626601.26,draft
point_alpha_corridor,368,river,1,58,574703.471,5626676.836,draft
point_alpha_corridor,368,river,1,59,574678.627,5626726.642,draft
point_alpha_corridor,368,river,1,60,574661.826,5626765.757,draft
point_alpha_corridor,368,river,1,61,574616.034,5626792.478,draft
point_alpha_corridor,368,river,1,62,574564.532,5626812.573,draft
point_alpha_corridor,368,river,1,63,574490.137,5626832.203,draft
point_alpha_corridor,368,river,1,64,574394.715,5626846.121,draft
point_alpha_corridor,368,river,1,65,574339.799,5626860.861,draft
point_alpha_corridor,368,river,1,66,574300.446,5626890.012,draft
point_alpha_corridor,368,river,1,67,574273.314,5626924.697,draft
point_alpha_corridor,368,river,1,68,574265.554,5626959.776,draft
point_alpha_corridor,368,river,1,69,574268.396,5626993.309,draft
point_alpha_corridor,368,river,1,70,574288.885,5627025.438,draft
point_alpha_corridor,368,river,1,71,574329.068,5627042.111,draft
point_alpha_corridor,368,river,1,72,574370.098,5627062.216,draft
point_alpha_corridor,368,river,1,73,574384.534,5627090.531,draft
point_alpha_corridor,368,river,1,74,574388.987,5627117.644,draft
point_alpha_corridor,368,river,1,75,574386.437,5627144.613,draft
point_alpha_corridor,368,river,1,76,574370.252,5627202.331,draft
point_alpha_corridor,368,river,1,77,574192.583,5627573.02,draft
point_alpha_corridor,368,river,1,78,574144.227,5627687.129,draft
point_alpha_corridor,368,river,1,79,574131.531,5627720.898,draft
point_alpha_corridor,368,river,1,80,574130.616,5627765.915,draft
point_alpha_corridor,368,river,1,81,574129.863,5627802.93,draft
point_alpha_corridor,368,river,1,82,574135.012,5627845.068,draft
point_alpha_corridor,368,river,1,83,574150.375,5627975.484,draft
point_alpha_corridor,368,river,1,84,574160.611,5628062.762,draft
point_alpha_corridor,368,river,1,85,574163.637,5628110.862,draft
point_alpha_corridor,368,river,1,86,574167.927,5628145.977,draft
point_alpha_corridor,368,river,1,87,574169.318,5628176.03,draft
point_alpha_corridor,368,river,1,88,574168.688,5628207.042,draft
point_alpha_corridor,368,river,1,89,574148.237,5628277.683,draft
point_alpha_corridor,368,river,1,90,574098.164,5628377.746,draft
point_alpha_corridor,368,river,1,91,574012.814,5628490.103,draft
point_alpha_corridor,368,river,1,92,573950.798,5628586.921,draft
point_alpha_corridor,368,river,1,93,573846.816,5628715.654,draft
point_alpha_corridor,368,river,1,94,573767.335,5628827.141,draft
point_alpha_corridor,368,river,1,95,573729.095,5628884.619,draft
point_alpha_corridor,368,river,1,96,573693.287,5628952.738,draft
point_alpha_corridor,368,river,1,97,573662.503,5629034.199,draft
point_alpha_corridor,368,river,1,98,573634.797,5629094.539,draft
point_alpha_corridor,368,river,1,99,573599.204,5629152.07,draft
point_alpha_corridor,368,river,1,100,573569.228,5629193.828,draft
point_alpha_corridor,368,river,1,101,573515.335,5629232.593,draft
point_alpha_corridor,368,river,1,102,573451.152,5629270.867,draft
point_alpha_corridor,368,river,1,103,573386.766,5629311.925,draft
point_alpha_corridor,368,river,1,104,573338.316,5629350.66,draft
point_alpha_corridor,368,river,1,105,573297.644,5629397.496,draft
point_alpha_corridor,368,river,1,106,573262.105,5629452.381,draft
point_alpha_corridor,368,river,1,107,573242.931,5629483.767,draft
point_alpha_corridor,368,river,1,108,573213.439,5629501.703,draft
point_alpha_corridor,368,river,1,109,573173.521,5629511.483,draft
point_alpha_corridor,368,river,1,110,573130.579,5629539.738,draft
point_alpha_corridor,368,river,1,111,573111.459,5629568.477,draft
point_alpha_corridor,368,river,1,112,573097.472,5629605.264,draft
point_alpha_corridor,368,river,1,113,573067.764,5629633.787,draft
point_alpha_corridor,368,river,1,114,573022.176,5629661.988,draft
point_alpha_corridor,368,river,1,115,572957.521,5629716.281,draft
point_alpha_corridor,368,river,1,116,572914.31,5629757.77,draft
point_alpha_corridor,368,river,1,117,572884.71,5629781.0,draft
point_alpha_corridor,368,river,1,118,572852.679,5629793.588,draft
point_alpha_corridor,368,river,1,119,572812.868,5629798.075,draft
point_alpha_corridor,368,river,1,120,572770.788,5629783.98,draft
point_alpha_corridor,368,river,1,121,572720.908,5629763.882,draft
point_alpha_corridor,368,river,1,122,572684.016,5629757.127,draft
point_alpha_corridor,368,river,1,123,572634.997,5629756.131,draft
point_alpha_corridor,368,river,1,124,572579.792,5629764.016,draft
point_alpha_corridor,368,river,1,125,572484.284,5629787.797,draft
point_alpha_corridor,368,river,1,126,572386.091,5629840.142,draft
point_alpha_corridor,368,river,1,127,572301.347,5629873.447,draft
point_alpha_corridor,368,river,1,128,572229.872,5629894.012,draft
point_alpha_corridor,368,river,1,129,572184.794,5629896.097,draft
point_alpha_corridor,368,river,1,130,571908.11,5629820.416,draft
point_alpha_corridor,368,river,1,131,571842.573,5629795.065,draft
point_alpha_corridor,368,river,1,132,571816.766,5629784.532,draft
point_alpha_corridor,368,river,1,133,571765.584,5629791.498,draft
point_alpha_corridor,368,river,1,134,571721.14,5629811.611,draft
point_alpha_corridor,368,river,1,135,571687.13,5629859.959,draft
point_alpha_corridor,368,river,1,136,571477.256,5630055.879,draft
point_alpha_corridor,369,river,2,0,564062.358,5623349.944,draft
point_alpha_corridor,369,river,2,1,564116.378,5623351.042,draft
point_alpha_corridor,369,river,2,2,564190.283,5623358.549,draft
point_alpha_corridor,369,river,2,3,564245.018,5623373.673,draft
point_alpha_corridor,369,river,2,4,564287.566,5623397.556,draft
point_alpha_corridor,369,river,2,5,564395.183,5623469.798,draft
point_alpha_corridor,369,river,2,6,564424.746,5623492.416,draft
point_alpha_corridor,369,river,2,7,564457.555,5623503.091,draft
point_alpha_corridor,369,river,2,8,564485.525,5623505.661,draft
point_alpha_corridor,369,river,2,9,564518.659,5623500.33,draft
point_alpha_corridor,369,river,2,10,564733.242,5623430.634,draft
point_alpha_corridor,369,river,2,11,564853.582,5623353.037,draft
point_alpha_corridor,369,river,2,12,564906.928,5623304.382,draft
point_alpha_corridor,369,river,2,13,564942.383,5623234.421,draft
point_alpha_corridor,369,river,2,14,564990.23,5623198.743,draft
point_alpha_corridor,369,river,2,15,565032.311,5623189.127,draft
point_alpha_corridor,369,river,2,16,565074.233,5623187.361,draft
point_alpha_corridor,369,river,2,17,565295.42,5623098.794,draft
point_alpha_corridor,369,river,2,18,565333.617,5623090.563,draft
point_alpha_corridor,369,river,2,19,565358.667,5623089.071,draft
point_alpha_corridor,369,river,2,20,565385.514,5623097.623,draft
point_alpha_corridor,369,river,2,21,565426.859,5623131.489,draft
point_alpha_corridor,369,river,2,22,565550.872,5623234.088,draft
point_alpha_corridor,370,river,1,0,563828.815,5611954.832,draft
point_alpha_corridor,370,river,1,1,563876.627,5612046.376,draft
point_alpha_corridor,370,river,1,2,563918.616,5612079.221,draft
point_alpha_corridor,370,river,1,3,563982.286,5612094.733,draft
point_alpha_corridor,370,river,1,4,564063.938,5612099.946,draft
point_alpha_corridor,370,river,1,5,564351.895,5612098.685,draft
point_alpha_corridor,370,river,1,6,564412.155,5612107.019,draft
point_alpha_corridor,370,river,1,7,564445.862,5612110.059,draft
point_alpha_corridor,370,river,1,8,564465.422,5612132.473,draft
point_alpha_corridor,370,river,1,9,564545.973,5612327.931,draft
point_alpha_corridor,370,river,1,10,564582.276,5612365.739,draft
point_alpha_corridor,370,river,1,11,564623.871,5612403.654,draft
point_alpha_corridor,370,river,1,12,564665.198,5612454.802,draft
point_alpha_corridor,370,river,1,13,564714.251,5612516.7,draft
point_alpha_corridor,370,river,1,14,564786.855,5612592.314,draft
point_alpha_corridor,370,river,1,15,564861.999,5612673.276,draft
point_alpha_corridor,370,river,1,16,564895.547,5612716.324,draft
point_alpha_corridor,370,river,1,17,564939.789,5612754.292,draft
point_alpha_corridor,370,river,1,18,564978.738,5612792.154,draft
point_alpha_corridor,370,river,1,19,565022.82,5612838.063,draft
point_alpha_corridor,370,river,1,20,565040.718,5612878.719,draft
point_alpha_corridor,370,river,1,21,565051.929,5612917.977,draft
point_alpha_corridor,370,river,1,22,565065.983,5612992.308,draft
point_alpha_corridor,370,river,1,23,565089.051,5613029.846,draft
point_alpha_corridor,370,river,1,24,565127.892,5613073.001,draft
point_alpha_corridor,370,river,1,25,565185.476,5613105.945,draft
point_alpha_corridor,370,river,1,26,565248.569,5613128.409,draft
point_alpha_corridor,370,river,1,27,565327.435,5613156.49,draft
point_alpha_corridor,370,river,1,28,565376.756,5613205.153,draft
point_alpha_corridor,370,river,1,29,565418.137,5613253.655,draft
point_alpha_corridor,370,river,1,30,565433.103,5613298.973,draft
point_alpha_corridor,370,river,1,31,565449.398,5613353.378,draft
point_alpha_corridor,370,river,1,32,565538.834,5613532.33,draft
point_alpha_corridor,370,river,1,33,565594.609,5613658.774,draft
point_alpha_corridor,370,river,1,34,565607.882,5613735.302,draft
point_alpha_corridor,370,river,1,35,565610.698,5613805.264,draft
point_alpha_corridor,370,river,1,36,565624.316,5613864.852,draft
point_alpha_corridor,370,river,1,37,565634.0,5613909.533,draft
point_alpha_corridor,370,river,1,38,565641.394,5613962.641,draft
point_alpha_corridor,370,river,1,39,565632.108,5614002.7,draft
point_alpha_corridor,370,river,1,40,565624.938,5614042.802,draft
point_alpha_corridor,370,river,1,41,565634.837,5614076.896,draft
point_alpha_corridor,370,river,1,42,565652.991,5614121.749,draft
point_alpha_corridor,370,river,1,43,565658.354,5614170.579,draft
point_alpha_corridor,370,river,1,44,565651.056,5614217.033,draft
point_alpha_corridor,370,river,1,45,565637.749,5614246.419,draft
point_alpha_corridor,370,river,1,46,565628.591,5614280.126,draft
point_alpha_corridor,370,river,1,47,565637.946,5614318.946,draft
point_alpha_corridor,370,river,1,48,565672.861,5614373.697,draft
point_alpha_corridor,370,river,1,49,565684.728,5614429.981,draft
point_alpha_corridor,370,river,1,50,565687.531,5614489.083,draft
point_alpha_corridor,370,river,1,51,565686.616,5614534.099,draft
point_alpha_corridor,370,river,1,52,565677.663,5614629.991,draft
point_alpha_corridor,370,river,1,53,565673.544,5614684.95,draft
point_alpha_corridor,370,river,1,54,565667.608,5614730.865,draft
point_alpha_corridor,370,river,1,55,565649.997,5614809.568,draft
point_alpha_corridor,370,river,1,56,565644.325,5614842.478,draft
point_alpha_corridor,370,river,1,57,565643.837,5614866.487,draft
point_alpha_corridor,370,river,1,58,565698.196,5614998.692,draft
point_alpha_corridor,370,river,1,59,565709.367,5615039.951,draft
point_alpha_corridor,370,river,1,60,565708.838,5615065.96,draft
point_alpha_corridor,370,river,1,61,565700.388,5615087.805,draft
point_alpha_corridor,370,river,1,62,565683.895,5615111.489,draft
point_alpha_corridor,370,river,1,63,565662.217,5615144.074,draft
point_alpha_corridor,370,river,1,64,565654.625,5615172.942,draft
point_alpha_corridor,370,river,1,65,565654.036,5615201.952,draft
point_alpha_corridor,370,river,1,66,565694.92,5615554.054,draft
point_alpha_corridor,370,river,1,67,565712.291,5615733.544,draft
point_alpha_corridor,370,river,1,68,565721.319,5615781.765,draft
point_alpha_corridor,370,river,1,69,565732.388,5615828.025,draft
point_alpha_corridor,370,river,1,70,565798.539,5615934.706,draft
point_alpha_corridor,370,river,1,71,565822.681,5615973.641,draft
point_alpha_corridor,370,river,1,72,565828.13,5616018.237,draft
point_alpha_corridor,370,river,1,73,565833.407,5616071.301,draft
point_alpha_corridor,370,river,1,74,565819.691,5616112.016,draft
point_alpha_corridor,370,river,1,75,565801.913,5616149.685,draft
point_alpha_corridor,370,river,1,76,565784.317,5616178.35,draft
point_alpha_corridor,370,river,1,77,565769.641,5616211.077,draft
point_alpha_corridor,370,river,1,78,565726.771,5616339.307,draft
point_alpha_corridor,370,river,1,79,565682.642,5616478.219,draft
point_alpha_corridor,370,river,1,80,565664.9,5616539.204,draft
point_alpha_corridor,370,river,1,81,565659.309,5616568.113,draft
point_alpha_corridor,370,river,1,82,565663.741,5616596.225,draft
point_alpha_corridor,370,river,1,83,565677.198,5616623.519,draft
point_alpha_corridor,370,river,1,84,565722.757,5616721.492,draft
point_alpha_corridor,370,river,1,85,565751.196,5616781.382,draft
point_alpha_corridor,370,river,1,86,565769.436,5616822.001,draft
point_alpha_corridor,370,river,1,87,565770.521,5616872.862,draft
point_alpha_corridor,370,river,1,88,565769.058,5616944.855,draft
point_alpha_corridor,370,river,1,89,565795.596,5616994.115,draft
point_alpha_corridor,370,river,1,90,565815.715,5617046.658,draft
point_alpha_corridor,370,river,1,91,565824.068,5617078.852,draft
point_alpha_corridor,370,river,1,92,565843.73,5617096.265,draft
point_alpha_corridor,370,river,1,93,566110.779,5617251.806,draft
point_alpha_corridor,370,river,1,94,566150.265,5617278.629,draft
point_alpha_corridor,370,river,1,95,566165.742,5617304.963,draft
point_alpha_corridor,370,river,1,96,566169.235,5617330.054,draft
point_alpha_corridor,370,river,1,97,566169.814,5617400.12,draft
point_alpha_corridor,370,river,1,98,566175.328,5617424.25,draft
point_alpha_corridor,370,river,1,99,566197.869,5617447.726,draft
point_alpha_corridor,370,river,1,100,566242.438,5617470.649,draft
point_alpha_corridor,370,river,1,101,566338.132,5617538.644,draft
point_alpha_corridor,370,river,1,102,566385.433,5617606.031,draft
point_alpha_corridor,370,river,1,103,566394.838,5617664.476,draft
point_alpha_corridor,370,river,1,104,566417.745,5617709.956,draft
point_alpha_corridor,370,river,1,105,566467.657,5617729.505,draft
point_alpha_corridor,370,river,1,106,566506.875,5617754.133,draft
point_alpha_corridor,370,river,1,107,566553.765,5617792.156,draft
point_alpha_corridor,370,river,1,108,566606.056,5617824.993,draft
point_alpha_corridor,370,river,1,109,566660.563,5617879.058,draft
point_alpha_corridor,370,river,1,110,566694.218,5617916.812,draft
point_alpha_corridor,370,river,1,111,566755.698,5618018.681,draft
point_alpha_corridor,370,river,1,112,566780.607,5618095.976,draft
point_alpha_corridor,370,river,1,113,566781.748,5618170.14,draft
point_alpha_corridor,370,river,1,114,566801.471,5618242.034,draft
point_alpha_corridor,370,river,1,115,566837.289,5618303.663,draft
point_alpha_corridor,370,river,1,116,566851.772,5618372.803,draft
point_alpha_corridor,370,river,1,117,566865.985,5618455.177,draft
point_alpha_corridor,370,river,1,118,566899.265,5618511.458,draft
point_alpha_corridor,370,river,1,119,566924.066,5618594.047,draft
point_alpha_corridor,370,river,1,120,566896.63,5618641.152,draft
point_alpha_corridor,370,river,1,121,566877.295,5618680.477,draft
point_alpha_corridor,370,river,1,122,566895.07,5618717.909,draft
point_alpha_corridor,370,river,1,123,566947.038,5618766.627,draft
point_alpha_corridor,370,river,1,124,567022.68,5618818.534,draft
point_alpha_corridor,370,river,1,125,567068.588,5618909.435,draft
point_alpha_corridor,370,river,1,126,567140.386,5619024.753,draft
point_alpha_corridor,370,river,1,127,567157.406,5619083.475,draft
point_alpha_corridor,371,river,3,0,567157.406,5619083.475,draft
point_alpha_corridor,371,river,3,1,567170.928,5619156.807,draft
point_alpha_corridor,371,river,3,2,567183.323,5619187.082,draft
point_alpha_corridor,371,river,3,3,567218.313,5619246.437,draft
point_alpha_corridor,371,river,3,4,567268.065,5619273.927,draft
point_alpha_corridor,371,river,3,5,567325.864,5619296.284,draft
point_alpha_corridor,371,river,3,6,567375.992,5619305.247,draft
point_alpha_corridor,371,river,3,7,567418.019,5619321.988,draft
point_alpha_corridor,371,river,3,8,567446.327,5619362.281,draft
point_alpha_corridor,371,river,3,9,567450.599,5619412.678,draft
point_alpha_corridor,371,river,3,10,567441.905,5619449.572,draft
point_alpha_corridor,371,river,3,11,567420.193,5619475.61,draft
point_alpha_corridor,371,river,3,12,567390.379,5619509.427,draft
point_alpha_corridor,371,river,3,13,567379.039,5619546.268,draft
point_alpha_corridor,371,river,3,14,567393.549,5619603.126,draft
point_alpha_corridor,372,river,1,0,574348.947,5613906.162,draft
point_alpha_corridor,372,river,1,1,574339.084,5613987.743,draft
point_alpha_corridor,372,river,1,2,574302.141,5614033.597,draft
point_alpha_corridor,372,river,1,3,574265.328,5614073.098,draft
point_alpha_corridor,372,river,1,4,574257.663,5614132.971,draft
point_alpha_corridor,372,river,1,5,574263.991,5614212.537,draft
point_alpha_corridor,372,river,1,6,574262.755,5614273.414,draft
point_alpha_corridor,372,river,1,7,574285.233,5614340.068,draft
point_alpha_corridor,372,river,1,8,574310.627,5614393.542,draft
point_alpha_corridor,372,river,1,9,574314.47,5614465.113,draft
point_alpha_corridor,372,river,1,10,574312.59,5614557.752,draft
point_alpha_corridor,372,river,1,11,574273.761,5614644.345,draft
point_alpha_corridor,372,river,1,12,574226.831,5614738.717,draft
point_alpha_corridor,372,river,1,13,574199.234,5614793.763,draft
point_alpha_corridor,372,river,1,14,574161.265,5614838.007,draft
point_alpha_corridor,372,river,1,15,574110.707,5614850.22,draft
point_alpha_corridor,372,river,1,16,574055.016,5614854.385,draft
point_alpha_corridor,372,river,1,17,573996.087,5614887.612,draft
point_alpha_corridor,372,river,1,18,573928.197,5614970.967,draft
point_alpha_corridor,372,river,1,19,573891.854,5615065.554,draft
point_alpha_corridor,372,river,1,20,573861.127,5615144.368,draft
point_alpha_corridor,372,river,1,21,573822.835,5615204.492,draft
point_alpha_corridor,372,river,1,22,573760.615,5615269.427,draft
point_alpha_corridor,372,river,1,23,573706.604,5615321.289,draft
point_alpha_corridor,372,river,1,24,573679.33,5615360.454,draft
point_alpha_corridor,372,river,1,25,573680.74,5615421.384,draft
point_alpha_corridor,372,river,1,26,573706.134,5615474.858,draft
point_alpha_corridor,372,river,1,27,573702.359,5615530.388,draft
point_alpha_corridor,372,river,1,28,573685.564,5615575.061,draft
point_alpha_corridor,372,river,1,29,573631.607,5615624.276,draft
point_alpha_corridor,372,river,1,30,573590.615,5615686.994,draft
point_alpha_corridor,372,river,1,31,573581.653,5615737.122,draft
point_alpha_corridor,372,river,1,32,573586.554,5615833.129,draft
point_alpha_corridor,372,river,1,33,573444.025,5616190.803,draft
point_alpha_corridor,372,river,1,34,573408.672,5616256.137,draft
point_alpha_corridor,372,river,1,35,573362.68,5616303.241,draft
point_alpha_corridor,372,river,1,36,573330.079,5616331.602,draft
point_alpha_corridor,372,river,1,37,573297.701,5616348.958,draft
point_alpha_corridor,372,river,1,38,573260.403,5616362.212,draft
point_alpha_corridor,372,river,1,39,573184.928,5616382.697,draft
point_alpha_corridor,372,river,1,40,573100.694,5616390.994,draft
point_alpha_corridor,372,river,1,41,572930.57,5616390.542,draft
point_alpha_corridor,372,river,1,42,572889.432,5616395.712,draft
point_alpha_corridor,372,river,1,43,572836.966,5616416.663,draft
point_alpha_corridor,372,river,1,44,572784.236,5616450.62,draft
