map_key,x,y,direction,neighbor_x,neighbor_y,road_class,river_class,crossing_type,source_status
point_alpha_corridor,87,45,2,88,45,0,1,none,draft
point_alpha_corridor,90,45,4,91,45,0,1,none,draft
point_alpha_corridor,3,46,8,3,47,1,0,none,draft
point_alpha_corridor,7,46,16,6,47,1,0,none,draft
point_alpha_corridor,15,46,16,14,47,0,1,none,draft
point_alpha_corridor,16,46,4,17,46,1,0,none,draft
point_alpha_corridor,16,46,8,16,47,1,0,none,draft
point_alpha_corridor,27,46,4,28,47,1,0,none,draft
point_alpha_corridor,27,46,8,27,47,1,0,none,draft
point_alpha_corridor,28,46,8,28,47,1,0,none,draft
point_alpha_corridor,31,46,2,32,46,2,0,none,draft
point_alpha_corridor,31,46,16,30,47,2,0,none,draft
point_alpha_corridor,35,46,8,35,47,0,1,none,draft
point_alpha_corridor,39,46,4,40,47,0,1,none,draft
point_alpha_corridor,39,46,8,39,47,0,1,none,draft
point_alpha_corridor,40,46,8,40,47,0,1,none,draft
point_alpha_corridor,44,46,4,45,46,1,0,none,draft
point_alpha_corridor,45,46,8,45,47,1,0,none,draft
point_alpha_corridor,59,46,8,59,47,1,0,none,draft
point_alpha_corridor,59,46,16,58,47,0,1,none,draft
point_alpha_corridor,60,46,8,60,47,0,3,none,draft
point_alpha_corridor,62,46,8,62,47,2,0,none,draft
point_alpha_corridor,3,47,8,3,48,1,0,none,draft
point_alpha_corridor,6,47,8,6,48,1,0,none,draft
point_alpha_corridor,14,47,8,14,48,0,1,none,draft
point_alpha_corridor,15,47,2,16,47,1,0,none,draft
point_alpha_corridor,15,47,8,15,48,1,0,none,draft
point_alpha_corridor,27,47,8,27,48,1,0,none,draft
point_alpha_corridor,29,47,2,30,47,2,0,none,draft
point_alpha_corridor,29,47,16,28,48,2,0,none,draft
point_alpha_corridor,35,47,8,35,48,0,1,none,draft
point_alpha_corridor,39,47,8,39,48,0,1,none,draft
point_alpha_corridor,45,47,2,46,47,1,0,none,draft
point_alpha_corridor,46,47,8,46,48,1,0,none,draft
point_alpha_corridor,55,47,4,56,48,1,0,none,draft
point_alpha_corridor,55,47,16,54,48,1,0,none,draft
point_alpha_corridor,57,47,4,58,48,1,1,bridge,draft
point_alpha_corridor,57,47,8,57,48,1,0,none,draft
point_alpha_corridor,58,47,8,58,48,0,1,none,draft
point_alpha_corridor,59,47,8,59,48,1,0,none,draft
point_alpha_corridor,59,47,16,58,48,1,0,none,draft
point_alpha_corridor,60,47,8,60,48,0,3,none,draft
point_alpha_corridor,61,47,8,61,48,0,3,none,draft
point_alpha_corridor,61,47,16,60,48,0,3,none,draft
point_alpha_corridor,62,47,8,62,48,2,0,none,draft
point_alpha_corridor,3,48,8,3,49,1,0,none,draft
point_alpha_corridor,3,48,16,2,49,1,0,none,draft
point_alpha_corridor,6,48,8,6,49,1,0,none,draft
point_alpha_corridor,14,48,4,15,48,0,1,none,draft
point_alpha_corridor,15,48,8,15,49,1,0,none,draft
point_alpha_corridor,15,48,16,14,49,0,1,none,draft
point_alpha_corridor,25,48,4,26,49,2,0,none,draft
point_alpha_corridor,25,48,8,25,49,2,0,none,draft
point_alpha_corridor,26,48,4,27,48,2,0,none,draft
point_alpha_corridor,26,48,8,26,49,2,0,none,draft
point_alpha_corridor,27,48,2,28,48,2,0,none,draft
point_alpha_corridor,39,48,8,39,49,0,1,none,draft
point_alpha_corridor,46,48,8,46,49,1,0,none,draft
point_alpha_corridor,54,48,8,54,49,1,0,none,draft
point_alpha_corridor,56,48,4,57,48,1,0,none,draft
point_alpha_corridor,57,48,2,58,48,0,1,none,draft
point_alpha_corridor,57,48,8,57,49,0,1,none,draft
point_alpha_corridor,59,48,8,59,49,1,3,bridge,draft
point_alpha_corridor,61,48,2,62,48,2,0,none,draft
point_alpha_corridor,61,48,8,61,49,2,0,none,draft
point_alpha_corridor,61,48,16,60,49,0,3,none,draft
point_alpha_corridor,3,49,4,4,50,1,0,none,draft
point_alpha_corridor,3,49,16,2,50,1,0,none,draft
point_alpha_corridor,6,49,8,6,50,1,0,none,draft
point_alpha_corridor,14,49,8,14,50,0,1,none,draft
point_alpha_corridor,15,49,8,15,50,1,0,none,draft
point_alpha_corridor,23,49,4,24,50,2,0,none,draft
point_alpha_corridor,23,49,8,23,50,2,0,none,draft
point_alpha_corridor,24,49,4,25,49,2,0,none,draft
point_alpha_corridor,24,49,8,24,50,2,0,none,draft
point_alpha_corridor,39,49,8,39,50,0,1,none,draft
point_alpha_corridor,46,49,8,46,50,1,0,none,draft
point_alpha_corridor,53,49,2,54,49,1,0,none,draft
point_alpha_corridor,53,49,8,53,50,1,0,none,draft
point_alpha_corridor,56,49,4,57,49,0,1,none,draft
point_alpha_corridor,56,49,8,56,50,0,1,none,draft
point_alpha_corridor,59,49,2,60,49,0,3,none,draft
point_alpha_corridor,59,49,4,60,50,1,0,none,draft
point_alpha_corridor,59,49,16,58,50,0,3,none,draft
point_alpha_corridor,61,49,8,61,50,2,0,none,draft
point_alpha_corridor,61,49,16,60,50,1,0,none,draft
point_alpha_corridor,2,50,8,2,51,1,0,none,draft
point_alpha_corridor,4,50,4,5,50,1,0,none,draft
point_alpha_corridor,4,50,8,4,51,1,0,none,draft
point_alpha_corridor,5,50,2,6,50,1,0,none,draft
point_alpha_corridor,5,50,8,5,51,1,0,none,draft
point_alpha_corridor,5,50,16,4,51,1,0,none,draft
point_alpha_corridor,6,50,8,6,51,1,0,none,draft
point_alpha_corridor,7,50,4,8,51,1,0,none,draft
point_alpha_corridor,7,50,16,6,51,1,0,none,draft
point_alpha_corridor,13,50,4,14,51,0,1,none,draft
point_alpha_corridor,13,50,8,13,51,0,1,none,draft
point_alpha_corridor,14,50,4,15,50,1,0,none,draft
point_alpha_corridor,14,50,8,14,51,1,1,none,draft
point_alpha_corridor,21,50,2,22,50,2,0,none,draft
point_alpha_corridor,21,50,8,21,51,1,0,none,draft
point_alpha_corridor,21,50,16,20,51,2,0,none,draft
point_alpha_corridor,22,50,4,23,50,2,0,none,draft
point_alpha_corridor,39,50,2,40,50,0,1,none,draft
point_alpha_corridor,40,50,8,40,51,0,1,none,draft
point_alpha_corridor,41,50,8,41,51,0,1,none,draft
point_alpha_corridor,41,50,16,40,51,0,1,none,draft
point_alpha_corridor,46,50,8,46,51,1,0,none,draft
point_alpha_corridor,52,50,8,52,51,1,0,none,draft
point_alpha_corridor,53,50,8,53,51,1,0,none,draft
point_alpha_corridor,53,50,16,52,51,1,0,none,draft
point_alpha_corridor,55,50,2,56,50,0,1,none,draft
point_alpha_corridor,55,50,16,54,51,0,1,none,draft
point_alpha_corridor,58,50,8,58,51,0,3,none,draft
point_alpha_corridor,60,50,8,60,51,1,0,none,draft
point_alpha_corridor,61,50,4,62,51,2,0,none,draft
point_alpha_corridor,73,50,8,73,51,1,0,none,draft
point_alpha_corridor,1,51,2,2,51,1,0,none,draft
point_alpha_corridor,1,51,16,0,52,1,0,none,draft
point_alpha_corridor,5,51,4,6,52,1,0,none,draft
point_alpha_corridor,6,51,8,6,52,1,0,none,draft
point_alpha_corridor,8,51,4,9,51,1,0,none,draft
point_alpha_corridor,9,51,2,10,51,1,0,none,draft
point_alpha_corridor,10,51,8,10,52,1,0,none,draft
point_alpha_corridor,11,51,8,11,52,1,0,none,draft
point_alpha_corridor,11,51,16,10,52,1,0,none,draft
point_alpha_corridor,13,51,2,14,51,1,0,none,draft
point_alpha_corridor,13,51,8,13,52,1,1,none,draft
point_alpha_corridor,19,51,2,20,51,2,0,none,draft
point_alpha_corridor,19,51,16,18,52,2,0,none,draft
point_alpha_corridor,21,51,4,22,52,1,0,none,draft
point_alpha_corridor,40,51,4,41,51,0,1,none,draft
point_alpha_corridor,40,51,8,40,52,0,1,none,draft
point_alpha_corridor,46,51,8,46,52,1,0,none,draft
point_alpha_corridor,52,51,8,52,52,1,0,none,draft
point_alpha_corridor,53,51,8,53,52,1,0,none,draft
point_alpha_corridor,54,51,8,54,52,0,1,none,draft
point_alpha_corridor,58,51,8,58,52,0,3,none,draft
point_alpha_corridor,60,51,8,60,52,1,0,none,draft
point_alpha_corridor,62,51,8,62,52,2,0,none,draft
point_alpha_corridor,73,51,8,73,52,1,1,bridge,draft
point_alpha_corridor,73,51,16,72,52,1,0,none,draft
point_alpha_corridor,75,51,4,76,52,0,1,none,draft
point_alpha_corridor,75,51,8,75,52,0,1,none,draft
point_alpha_corridor,76,51,4,77,51,0,1,none,draft
point_alpha_corridor,76,51,8,76,52,0,1,none,draft
point_alpha_corridor,77,51,2,78,51,0,1,none,draft
point_alpha_corridor,77,51,4,78,52,1,0,none,draft
point_alpha_corridor,77,51,16,76,52,1,0,none,draft
point_alpha_corridor,78,51,4,79,51,0,1,none,draft
point_alpha_corridor,79,51,2,80,51,0,1,none,draft
point_alpha_corridor,79,51,4,80,52,1,0,none,draft
point_alpha_corridor,79,51,16,78,52,1,0,none,draft
point_alpha_corridor,80,51,4,81,51,0,1,none,draft
point_alpha_corridor,81,51,4,82,52,0,1,none,draft
point_alpha_corridor,81,51,8,81,52,1,0,none,draft
point_alpha_corridor,81,51,16,80,52,1,0,none,draft
point_alpha_corridor,83,51,8,83,52,1,0,none,draft
point_alpha_corridor,83,51,16,82,52,1,1,bridge,draft
point_alpha_corridor,0,52,8,0,53,1,0,none,draft
point_alpha_corridor,1,52,4,2,53,2,0,none,draft
point_alpha_corridor,1,52,16,0,53,2,0,none,draft
point_alpha_corridor,6,52,8,6,53,1,0,none,draft
point_alpha_corridor,11,52,2,12,52,1,1,bridge,draft
point_alpha_corridor,11,52,8,11,53,1,0,none,draft
point_alpha_corridor,12,52,4,13,52,1,1,none,draft
point_alpha_corridor,12,52,8,12,53,0,1,none,draft
point_alpha_corridor,13,52,2,14,52,1,0,none,draft
point_alpha_corridor,14,52,4,15,52,1,0,none,draft
point_alpha_corridor,15,52,4,16,53,1,0,none,draft
point_alpha_corridor,17,52,2,18,52,2,0,none,draft
point_alpha_corridor,17,52,4,18,53,0,2,none,draft
point_alpha_corridor,17,52,8,17,53,0,2,none,draft
point_alpha_corridor,17,52,16,16,53,2,0,none,draft
point_alpha_corridor,22,52,8,22,53,1,0,none,draft
point_alpha_corridor,39,52,2,40,52,0,1,none,draft
point_alpha_corridor,39,52,8,39,53,0,1,none,draft
point_alpha_corridor,46,52,8,46,53,1,0,none,draft
point_alpha_corridor,51,52,2,52,52,1,0,none,draft
point_alpha_corridor,51,52,16,50,53,1,0,none,draft
point_alpha_corridor,53,52,2,54,52,0,1,none,draft
point_alpha_corridor,53,52,8,53,53,1,1,none,draft
point_alpha_corridor,58,52,8,58,53,0,3,none,draft
point_alpha_corridor,60,52,8,60,53,1,0,none,draft
point_alpha_corridor,62,52,8,62,53,2,0,none,draft
point_alpha_corridor,65,52,2,66,52,1,0,none,draft
point_alpha_corridor,65,52,16,64,53,1,0,none,draft
point_alpha_corridor,66,52,4,67,52,1,0,none,draft
point_alpha_corridor,67,52,8,67,53,1,0,none,draft
point_alpha_corridor,71,52,2,72,52,1,0,none,draft
point_alpha_corridor,71,52,4,72,53,0,1,none,draft
point_alpha_corridor,71,52,8,71,53,0,1,none,draft
point_alpha_corridor,71,52,16,70,53,1,0,none,draft
point_alpha_corridor,73,52,2,74,52,0,1,none,draft
point_alpha_corridor,73,52,4,74,53,1,0,none,draft
point_alpha_corridor,73,52,16,72,53,0,1,none,draft
point_alpha_corridor,74,52,4,75,52,0,1,none,draft
point_alpha_corridor,75,52,2,76,52,1,0,none,draft
point_alpha_corridor,75,52,16,74,53,1,0,none,draft
point_alpha_corridor,81,52,2,82,52,1,0,none,draft
point_alpha_corridor,82,52,4,83,52,0,1,none,draft
point_alpha_corridor,83,52,2,84,52,1,0,none,draft
point_alpha_corridor,83,52,4,84,53,0,1,none,draft
point_alpha_corridor,84,52,8,84,53,1,0,none,draft
point_alpha_corridor,85,52,4,86,53,1,0,none,draft
point_alpha_corridor,85,52,8,85,53,0,1,none,draft
point_alpha_corridor,85,52,16,84,53,1,1,none,draft
point_alpha_corridor,91,52,16,90,53,1,0,none,draft
point_alpha_corridor,2,53,4,3,53,2,0,none,draft
point_alpha_corridor,3,53,2,4,53,2,0,none,draft
point_alpha_corridor,4,53,4,5,53,2,0,none,draft
point_alpha_corridor,5,53,2,6,53,2,0,none,draft
point_alpha_corridor,6,53,4,7,53,1,0,none,draft
point_alpha_corridor,6,53,8,6,54,2,0,none,draft
point_alpha_corridor,7,53,8,7,54,1,0,none,draft
point_alpha_corridor,11,53,2,12,53,0,1,none,draft
point_alpha_corridor,11,53,8,11,54,0,1,none,draft
point_alpha_corridor,11,53,16,10,54,1,0,none,draft
point_alpha_corridor,15,53,2,16,53,2,0,none,draft
point_alpha_corridor,15,53,4,16,54,0,2,none,draft
point_alpha_corridor,15,53,8,15,54,0,2,none,draft
point_alpha_corridor,15,53,16,14,54,2,0,none,draft
point_alpha_corridor,17,53,16,16,54,0,2,none,draft
point_alpha_corridor,18,53,4,19,53,0,2,none,draft
point_alpha_corridor,19,53,4,20,54,0,2,none,draft
point_alpha_corridor,20,53,4,21,53,0,2,none,draft
point_alpha_corridor,20,53,8,20,54,0,2,none,draft
point_alpha_corridor,21,53,4,22,54,0,2,none,draft
point_alpha_corridor,22,53,4,23,53,1,0,none,draft
point_alpha_corridor,23,53,2,24,53,1,0,none,draft
point_alpha_corridor,23,53,4,24,54,0,2,none,draft
point_alpha_corridor,23,53,16,22,54,0,2,none,draft
point_alpha_corridor,24,53,4,25,53,1,0,none,draft
point_alpha_corridor,25,53,8,25,54,1,0,none,draft
point_alpha_corridor,39,53,16,38,54,0,1,none,draft
point_alpha_corridor,46,53,4,47,53,1,0,none,draft
point_alpha_corridor,47,53,8,47,54,1,0,none,draft
point_alpha_corridor,49,53,4,50,54,1,0,none,draft
point_alpha_corridor,49,53,8,49,54,1,0,none,draft
point_alpha_corridor,50,53,8,50,54,1,0,none,draft
point_alpha_corridor,53,53,8,53,54,1,1,none,draft
point_alpha_corridor,58,53,8,58,54,0,2,none,draft
point_alpha_corridor,59,53,8,59,54,0,2,none,draft
point_alpha_corridor,59,53,16,58,54,0,2,none,draft
point_alpha_corridor,60,53,4,61,53,1,0,none,draft
point_alpha_corridor,60,53,8,60,54,1,0,none,draft
point_alpha_corridor,61,53,4,62,54,1,0,none,draft
point_alpha_corridor,61,53,8,61,54,1,0,none,draft
point_alpha_corridor,61,53,16,60,54,1,0,none,draft
point_alpha_corridor,62,53,4,63,53,2,0,none,draft
point_alpha_corridor,62,53,8,62,54,2,0,none,draft
point_alpha_corridor,63,53,2,64,53,1,0,none,draft
point_alpha_corridor,63,53,4,64,54,0,1,none,draft
point_alpha_corridor,63,53,8,63,54,2,1,none,draft
point_alpha_corridor,63,53,16,62,54,2,0,none,draft
point_alpha_corridor,65,53,4,66,54,0,1,none,draft
point_alpha_corridor,65,53,16,64,54,0,1,none,draft
point_alpha_corridor,67,53,2,68,53,1,0,none,draft
point_alpha_corridor,67,53,4,68,54,0,1,none,draft
point_alpha_corridor,67,53,16,66,54,0,1,none,draft
point_alpha_corridor,68,53,4,69,53,1,0,none,draft
point_alpha_corridor,69,53,2,70,53,1,1,none,draft
point_alpha_corridor,69,53,16,68,54,0,1,none,draft
point_alpha_corridor,70,53,4,71,53,0,1,none,draft
point_alpha_corridor,85,53,2,86,53,0,1,none,draft
point_alpha_corridor,86,53,4,87,53,1,0,none,draft
point_alpha_corridor,86,53,8,86,54,0,1,none,draft
point_alpha_corridor,87,53,4,88,54,1,1,none,draft
point_alpha_corridor,87,53,16,86,54,0,1,none,draft
point_alpha_corridor,89,53,2,90,53,1,0,none,draft
point_alpha_corridor,89,53,8,89,54,1,0,none,draft
point_alpha_corridor,89,53,16,88,54,1,0,none,draft
point_alpha_corridor,6,54,4,7,54,2,0,none,draft
point_alpha_corridor,7,54,8,7,55,2,0,none,draft
point_alpha_corridor,7,54,16,6,55,1,0,none,draft
point_alpha_corridor,9,54,4,10,55,1,0,none,draft
point_alpha_corridor,9,54,8,9,55,1,0,none,draft
point_alpha_corridor,10,54,8,10,55,1,0,none,draft
point_alpha_corridor,11,54,2,12,54,0,1,none,draft
point_alpha_corridor,12,54,8,12,55,0,1,none,draft
point_alpha_corridor,13,54,2,14,54,2,0,none,draft
point_alpha_corridor,13,54,16,12,55,2,1,bridge,draft
point_alpha_corridor,15,54,16,14,55,0,2,none,draft
point_alpha_corridor,24,54,4,25,54,0,2,none,draft
point_alpha_corridor,25,54,2,26,54,1,0,none,draft
point_alpha_corridor,25,54,4,26,55,0,2,none,draft
point_alpha_corridor,26,54,8,26,55,1,0,none,draft
point_alpha_corridor,38,54,8,38,55,0,1,none,draft
point_alpha_corridor,47,54,4,48,55,1,0,none,draft
point_alpha_corridor,47,54,16,46,55,1,0,none,draft
point_alpha_corridor,48,54,4,49,54,1,0,none,draft
point_alpha_corridor,48,54,8,48,55,1,0,none,draft
point_alpha_corridor,53,54,2,54,54,0,1,none,draft
point_alpha_corridor,53,54,8,53,55,1,0,none,draft
point_alpha_corridor,54,54,8,54,55,0,1,none,draft
point_alpha_corridor,59,54,2,60,54,0,2,none,draft
point_alpha_corridor,60,54,8,60,55,0,2,none,draft
point_alpha_corridor,61,54,4,62,55,1,1,bridge,draft
point_alpha_corridor,61,54,8,61,55,0,1,none,draft
point_alpha_corridor,62,54,4,63,54,0,1,none,draft
point_alpha_corridor,62,54,8,62,55,0,1,none,draft
point_alpha_corridor,63,54,8,63,55,2,1,bridge,draft
point_alpha_corridor,88,54,4,89,54,0,1,none,draft
point_alpha_corridor,89,54,4,90,55,1,0,none,draft
point_alpha_corridor,89,54,8,89,55,0,1,none,draft
point_alpha_corridor,6,55,8,6,56,1,0,none,draft
point_alpha_corridor,7,55,4,8,56,2,0,none,draft
point_alpha_corridor,7,55,16,6,56,2,0,none,draft
point_alpha_corridor,9,55,4,10,56,2,0,none,draft
point_alpha_corridor,9,55,8,9,56,2,0,none,draft
point_alpha_corridor,9,55,16,8,56,2,0,none,draft
point_alpha_corridor,11,55,2,12,55,2,0,none,draft
point_alpha_corridor,11,55,16,10,56,2,0,none,draft
point_alpha_corridor,12,55,4,13,55,0,2,none,draft
point_alpha_corridor,12,55,8,12,56,0,2,none,draft
point_alpha_corridor,13,55,2,14,55,0,2,none,draft
point_alpha_corridor,19,55,4,20,56,1,0,none,draft
point_alpha_corridor,19,55,16,18,56,1,0,none,draft
point_alpha_corridor,21,55,4,22,56,1,0,none,draft
point_alpha_corridor,21,55,16,20,56,1,0,none,draft
point_alpha_corridor,23,55,4,24,56,1,0,none,draft
point_alpha_corridor,23,55,16,22,56,1,0,none,draft
point_alpha_corridor,26,55,4,27,55,1,0,none,draft
point_alpha_corridor,26,55,8,26,56,0,2,none,draft
point_alpha_corridor,27,55,8,27,56,1,0,none,draft
point_alpha_corridor,43,55,2,44,55,1,0,none,draft
point_alpha_corridor,43,55,16,42,56,1,0,none,draft
point_alpha_corridor,44,55,4,45,55,1,0,none,draft
point_alpha_corridor,45,55,2,46,55,1,0,none,draft
point_alpha_corridor,46,55,4,47,55,1,0,none,draft
point_alpha_corridor,47,55,8,47,56,1,0,none,draft
point_alpha_corridor,53,55,8,53,56,1,0,none,draft
point_alpha_corridor,54,55,8,54,56,0,1,none,draft
point_alpha_corridor,60,55,4,61,55,0,2,none,draft
point_alpha_corridor,61,55,4,62,56,0,2,none,draft
point_alpha_corridor,62,55,4,63,55,1,0,none,draft
point_alpha_corridor,63,55,2,64,55,2,0,none,draft
point_alpha_corridor,63,55,4,64,56,2,0,none,draft
point_alpha_corridor,64,55,8,64,56,2,0,none,draft
point_alpha_corridor,89,55,4,90,56,0,1,none,draft
point_alpha_corridor,90,55,8,90,56,1,0,none,draft
point_alpha_corridor,6,56,8,6,57,1,0,none,draft
point_alpha_corridor,7,56,4,8,57,1,0,none,draft
point_alpha_corridor,7,56,8,7,57,1,0,none,draft
point_alpha_corridor,7,56,16,6,57,1,0,none,draft
point_alpha_corridor,8,56,4,9,56,2,0,none,draft
point_alpha_corridor,8,56,8,8,57,1,0,none,draft
point_alpha_corridor,12,56,8,12,57,0,2,none,draft
point_alpha_corridor,13,56,4,14,57,1,0,none,draft
point_alpha_corridor,13,56,8,13,57,1,0,none,draft
point_alpha_corridor,15,56,4,16,57,1,0,none,draft
point_alpha_corridor,15,56,16,14,57,1,0,none,draft
point_alpha_corridor,16,56,4,17,56,1,0,none,draft
point_alpha_corridor,16,56,8,16,57,1,0,none,draft
point_alpha_corridor,17,56,2,18,56,1,0,none,draft
point_alpha_corridor,24,56,8,24,57,1,0,none,draft
point_alpha_corridor,25,56,8,25,57,1,0,none,draft
point_alpha_corridor,25,56,16,24,57,1,0,none,draft
point_alpha_corridor,26,56,8,26,57,0,2,none,draft
point_alpha_corridor,27,56,2,28,56,1,0,none,draft
point_alpha_corridor,28,56,8,28,57,1,0,none,draft
point_alpha_corridor,41,56,2,42,56,1,0,none,draft
point_alpha_corridor,41,56,16,40,57,1,0,none,draft
point_alpha_corridor,47,56,2,48,56,1,0,none,draft
point_alpha_corridor,48,56,8,48,57,1,0,none,draft
point_alpha_corridor,49,56,8,49,57,1,0,none,draft
point_alpha_corridor,49,56,16,48,57,1,0,none,draft
point_alpha_corridor,53,56,2,54,56,0,1,none,draft
point_alpha_corridor,53,56,8,53,57,1,1,none,draft
point_alpha_corridor,62,56,8,62,57,0,2,none,draft
point_alpha_corridor,64,56,8,64,57,2,0,none,draft
point_alpha_corridor,90,56,4,91,56,1,0,none,draft
point_alpha_corridor,90,56,8,90,57,0,1,none,draft
point_alpha_corridor,6,57,8,6,58,1,0,none,draft
point_alpha_corridor,7,57,2,8,57,1,0,none,draft
point_alpha_corridor,8,57,4,9,57,1,0,none,draft
point_alpha_corridor,9,57,8,9,58,1,0,none,draft
point_alpha_corridor,11,57,4,12,58,0,2,none,draft
point_alpha_corridor,11,57,8,11,58,0,2,none,draft
point_alpha_corridor,12,57,8,12,58,0,2,none,draft
point_alpha_corridor,13,57,8,13,58,1,0,none,draft
point_alpha_corridor,25,57,4,26,58,1,0,none,draft
point_alpha_corridor,26,57,8,26,58,0,2,none,draft
point_alpha_corridor,27,57,8,27,58,0,1,none,draft
point_alpha_corridor,27,57,16,26,58,0,2,none,draft
point_alpha_corridor,28,57,8,28,58,1,0,none,draft
point_alpha_corridor,39,57,2,40,57,1,0,none,draft
point_alpha_corridor,39,57,16,38,58,1,0,none,draft
point_alpha_corridor,49,57,2,50,57,1,0,none,draft
point_alpha_corridor,50,57,8,50,58,1,0,none,draft
point_alpha_corridor,53,57,8,53,58,1,1,none,draft
point_alpha_corridor,62,57,4,63,57,0,2,none,draft
point_alpha_corridor,63,57,8,63,58,0,2,none,draft
point_alpha_corridor,64,57,8,64,58,2,0,none,draft
point_alpha_corridor,90,57,8,90,58,0,1,none,draft
point_alpha_corridor,5,58,2,6,58,1,0,none,draft
point_alpha_corridor,5,58,8,5,59,1,0,none,draft
point_alpha_corridor,9,58,2,10,58,1,0,none,draft
point_alpha_corridor,10,58,4,11,58,1,0,none,draft
point_alpha_corridor,11,58,8,11,59,1,2,bridge,draft
point_alpha_corridor,11,58,16,10,59,0,2,none,draft
point_alpha_corridor,13,58,8,13,59,1,0,none,draft
point_alpha_corridor,26,58,4,27,58,1,0,none,draft
point_alpha_corridor,27,58,2,28,58,0,1,none,draft
point_alpha_corridor,27,58,4,28,59,1,1,bridge,draft
point_alpha_corridor,27,58,8,27,59,0,1,none,draft
point_alpha_corridor,28,58,4,29,58,1,0,none,draft
point_alpha_corridor,28,58,8,28,59,0,1,none,draft
point_alpha_corridor,29,58,8,29,59,1,1,bridge,draft
point_alpha_corridor,29,58,16,28,59,0,1,none,draft
point_alpha_corridor,35,58,4,36,59,1,0,none,draft
point_alpha_corridor,35,58,16,34,59,1,0,none,draft
point_alpha_corridor,37,58,2,38,58,1,0,none,draft
point_alpha_corridor,37,58,16,36,59,1,0,none,draft
point_alpha_corridor,50,58,4,51,58,1,0,none,draft
point_alpha_corridor,51,58,4,52,59,1,0,none,draft
point_alpha_corridor,53,58,8,53,59,1,1,none,draft
point_alpha_corridor,53,58,16,52,59,1,0,none,draft
point_alpha_corridor,63,58,8,63,59,0,2,none,draft
point_alpha_corridor,64,58,8,64,59,2,0,none,draft
point_alpha_corridor,65,58,8,65,59,2,0,none,draft
point_alpha_corridor,65,58,16,64,59,2,0,none,draft
point_alpha_corridor,90,58,4,91,58,0,1,none,draft
point_alpha_corridor,91,58,8,91,59,0,1,none,draft
point_alpha_corridor,5,59,16,4,60,1,0,none,draft
point_alpha_corridor,9,59,2,10,59,0,2,none,draft
point_alpha_corridor,9,59,16,8,60,0,2,none,draft
point_alpha_corridor,10,59,4,11,59,1,0,none,draft
point_alpha_corridor,10,59,8,10,60,1,0,none,draft
point_alpha_corridor,11,59,2,12,59,1,0,none,draft
point_alpha_corridor,12,59,4,13,59,1,0,none,draft
point_alpha_corridor,27,59,8,27,60,0,1,none,draft
point_alpha_corridor,28,59,8,28,60,1,0,none,draft
point_alpha_corridor,29,59,2,30,59,0,1,none,draft
point_alpha_corridor,29,59,8,29,60,1,0,none,draft
point_alpha_corridor,30,59,8,30,60,0,1,none,draft
point_alpha_corridor,31,59,4,32,60,1,1,none,draft
point_alpha_corridor,31,59,8,31,60,1,0,none,draft
point_alpha_corridor,31,59,16,30,60,0,1,none,draft
point_alpha_corridor,32,59,8,32,60,0,1,none,draft
point_alpha_corridor,33,59,2,34,59,1,0,none,draft
point_alpha_corridor,33,59,16,32,60,1,0,none,draft
point_alpha_corridor,53,59,8,53,60,1,1,none,draft
point_alpha_corridor,63,59,2,64,59,0,2,none,draft
point_alpha_corridor,64,59,8,64,60,0,2,none,draft
point_alpha_corridor,65,59,8,65,60,2,0,none,draft
point_alpha_corridor,3,60,2,4,60,1,0,none,draft
point_alpha_corridor,3,60,16,2,61,1,0,none,draft
point_alpha_corridor,6,60,4,7,60,0,2,none,draft
point_alpha_corridor,6,60,8,6,61,0,2,none,draft
point_alpha_corridor,7,60,2,8,60,0,2,none,draft
point_alpha_corridor,7,60,4,8,61,1,0,none,draft
point_alpha_corridor,7,60,8,7,61,1,0,none,draft
point_alpha_corridor,8,60,4,9,60,1,0,none,draft
point_alpha_corridor,8,60,8,8,61,1,0,none,draft
point_alpha_corridor,9,60,2,10,60,1,0,none,draft
point_alpha_corridor,27,60,8,27,61,0,1,none,draft
point_alpha_corridor,28,60,4,29,60,1,0,none,draft
point_alpha_corridor,29,60,2,30,60,1,0,none,draft
point_alpha_corridor,29,60,8,29,61,1,0,none,draft
point_alpha_corridor,30,60,4,31,60,1,0,none,draft
point_alpha_corridor,53,60,8,53,61,1,1,none,draft
point_alpha_corridor,57,60,4,58,61,1,0,none,draft
point_alpha_corridor,57,60,8,57,61,1,0,none,draft
point_alpha_corridor,64,60,4,65,60,0,2,none,draft
point_alpha_corridor,65,60,2,66,60,2,0,none,draft
point_alpha_corridor,65,60,4,66,61,0,2,none,draft
point_alpha_corridor,65,60,8,65,61,1,2,bridge,draft
point_alpha_corridor,66,60,8,66,61,2,0,none,draft
point_alpha_corridor,67,60,8,67,61,2,0,none,draft
point_alpha_corridor,67,60,16,66,61,2,0,none,draft
point_alpha_corridor,1,61,2,2,61,1,0,none,draft
point_alpha_corridor,1,61,16,0,62,1,0,none,draft
point_alpha_corridor,2,61,8,2,62,1,0,none,draft
point_alpha_corridor,5,61,2,6,61,0,2,none,draft
point_alpha_corridor,5,61,8,5,62,0,2,none,draft
point_alpha_corridor,6,61,4,7,61,1,0,none,draft
point_alpha_corridor,6,61,8,6,62,1,0,none,draft
point_alpha_corridor,27,61,4,28,62,0,1,none,draft
point_alpha_corridor,28,61,8,28,62,0,1,none,draft
